date,symbol,open,high,low,close,volume
2019-03-08,A,74.44759760769729,74.50473081417204,73.7048368628915,74.25714874267578,1483500
2019-03-11,A,74.54282907537495,75.67601954512858,74.52378709313908,75.5141372680664,1210900
2019-03-12,A,75.7807626671642,76.30450068690716,75.38081568514404,76.11405181884766,1532300
2019-03-13,A,76.39021147493357,76.88538291504376,76.1997553324612,76.30450439453125,1529100
2019-03-14,A,76.2378361818514,76.81871462328249,76.2378361818514,76.76158142089844,1268500
2019-03-15,A,76.99967030274179,77.54245769134972,76.97110369257722,77.22821044921875,1999100
2019-03-18,A,77.22820695371828,77.40913849678503,76.6473283561292,77.10441589355469,1617700
2019-03-19,A,77.39009076609173,77.86622029705495,77.1615506254742,77.32343292236328,1172600
2019-03-20,A,77.39959935598125,77.55196426160069,76.4187738878215,77.0567855834961,1768300
2019-03-21,A,76.70446299428188,78.3423423211164,76.70446299428188,78.08523559570312,986600
2019-03-22,A,77.64720423165049,77.78051991816368,75.19989875042998,75.21894073486328,1435800
2019-03-25,A,75.31417632639159,76.04741997582155,74.90471184665522,75.72364807128906,923000
2019-03-26,A,76.55210087090741,77.17107067751414,76.30451149523279,76.79969024658203,1428200
2019-03-27,A,76.65684296813193,76.91394967955384,75.12370552755657,75.22845458984375,1446100
2019-03-28,A,75.59984444251683,75.98074951073325,74.9523080060969,75.8950424194336,1615600
2019-03-29,A,76.33306593754538,76.81871267581387,76.13308520395506,76.54255676269531,1585100
2019-04-01,A,77.2525205534356,78.02542512051949,77.2525205534356,77.82504272460938,1522700
2019-04-02,A,77.96816773319794,78.01588094296795,77.31930739239975,77.42427062988281,1203000
2019-04-03,A,77.80594590360143,78.26396063491784,77.72960768837774,78.18762969970703,2141000
2019-04-04,A,78.09219872654724,78.29258834980084,76.75631643827307,77.12845611572266,2180100
2019-04-05,A,77.47197453040205,78.1685407172552,77.33838629511479,77.73915100097656,1502900
2019-04-08,A,77.83457409338594,77.96816233547726,76.88991230145078,77.94908142089844,783300
2019-04-09,A,77.82504028612155,77.97771674299176,77.5483196680549,77.69145202636719,1254700
2019-04-10,A,77.72006649138598,78.47389001481788,77.72006649138598,77.93953704833984,982900
2019-04-11,A,78.13039544952616,78.16856456839926,77.18573341746594,77.36703491210938,1071500
2019-04-12,A,77.70098856908572,78.30213567952327,77.19526059490619,77.27159881591797,1249300
2019-04-15,A,77.29066929811185,77.41471343050186,76.25058847727163,76.71814727783203,1627300
2019-04-16,A,77.11892266067358,77.25251090793425,73.65515776953457,73.99867248535156,3441500
2019-04-17,A,74.57119508554428,74.73340834687617,71.0501728647946,71.97575378417969,4472000
2019-04-18,A,72.26200864524665,73.03491301586783,71.86123667528334,72.68185424804688,2874100
2019-04-22,A,72.45285154647671,73.20667505265655,71.68948394325301,72.10933685302734,2016000
2019-04-23,A,70.87842514429116,73.28302849814446,70.3822411950914,72.09980773925781,4607100
2019-04-24,A,72.36696556633082,73.12078903431501,71.97574496751095,72.31925964355469,1942700
2019-04-25,A,71.81354799436751,73.51203356623299,71.50820235538063,73.2066879272461,1481400
2019-04-26,A,73.45478805959706,73.9128029062893,72.80592762677078,73.8746337890625,1608900
2019-04-29,A,73.92233030553675,74.847911169145,73.77919796827544,73.78874206542969,2177700
2019-04-30,A,73.89369560189688,74.99102639027272,73.8364383064946,74.9051513671875,1726200
2019-05-01,A,74.89562731523557,75.30593618870222,73.7410389224606,73.9223403930664,1078600
2019-05-02,A,73.86509535446712,74.75250001052919,73.61699973792564,74.61891174316406,946800
2019-05-03,A,74.98149605585185,75.91661369477995,74.98149605585185,75.65898132324219,1303200
2019-05-06,A,74.06546772879953,75.7734972360434,73.67423979875429,75.71623992919922,1624300
2019-05-07,A,74.99103186132552,75.16278920003884,72.54826729296961,73.1589584350586,1732200
2019-05-08,A,73.26394363745978,73.7601348892769,72.6437082126958,73.10173034667969,2243600
2019-05-09,A,72.20477347002613,73.53111935983254,71.42232476323375,73.47386932373047,1717500
2019-05-10,A,73.13034105318481,73.60744401270715,70.69711304761545,73.56927490234375,2849800
2019-05-13,A,72.28111729409416,72.43379377552534,69.8765209516756,70.45858001708984,3547300
2019-05-14,A,71.02153557406272,73.15895445509516,70.89749144507844,72.52918243408203,2557700
2019-05-15,A,64.27531920211688,66.69900340846917,63.20660582041384,64.54249572753906,14523800
2019-05-16,A,64.50431805818216,66.24097252313277,64.50431805818216,66.12647247314453,4567700
2019-05-17,A,65.30586647361444,66.670381459817,65.06731495350921,65.94518280029297,3935700
2019-05-20,A,65.51578981513386,66.76579739057082,65.4967016176382,65.77342224121094,4029700
2019-05-21,A,66.19327979083597,67.21428002683636,65.12456633782026,65.19136047363281,3928200
2019-05-22,A,65.04820671452164,65.49668459895118,64.41843468107663,64.85736846923828,4985400
2019-05-23,A,64.10356276106897,64.74287906767337,63.00622434703768,64.59974670410156,5358500
2019-05-24,A,65.019596220396,66.68945671944053,64.96234619003324,65.22952270507812,3852900
2019-05-28,A,65.29631721473943,65.70662608809872,63.89363322255734,64.00814056396484,2984700
2019-05-29,A,63.54057072350119,64.87646050965967,63.54057072350119,64.21806335449219,3722100
2019-05-30,A,64.4947614691422,64.79057019434985,63.6741512431158,63.826820373535156,2947900
2019-05-31,A,63.2066032669209,64.4661548930366,63.0443899944699,63.979515075683594,2829300
2019-06-03,A,63.9699773157527,64.98143344421302,63.76005081059722,63.922264099121094,2560600
2019-06-04,A,64.5615968421591,64.88602346507692,63.368839057874595,64.83831024169922,4402800
2019-06-05,A,65.46805861290538,65.84974237778705,64.78102929212086,65.21996307373047,2289200
2019-06-06,A,65.38219087640168,66.48907331319518,65.38219087640168,65.99288940429688,2469000
2019-06-07,A,66.508152628003,67.00434380496571,66.15510108133228,66.33639526367188,1547400
2019-06-10,A,66.48907026812783,67.3192320577032,66.18372465817143,67.07113647460938,1477100
2019-06-11,A,68.94139897566474,69.27536969463023,66.61313348342136,66.88031005859375,1748200
2019-06-12,A,66.87075410057675,67.07113647460938,65.77341581229122,67.07113647460938,1546800
2019-06-13,A,67.32877680887506,67.47190917291044,66.68946050020011,67.0806884765625,1886900
2019-06-14,A,67.09021938188344,67.22380763520427,66.54632227050189,66.76579284667969,1602700
2019-06-17,A,67.03296736336313,67.36693798675083,66.68945264216046,67.07113647460938,1149200
2019-06-18,A,67.55777432682636,68.91274483116355,67.33830378710375,68.616943359375,2350400
2019-06-19,A,68.59786811976485,69.39940493791934,68.59786811976485,69.32306671142578,1916700
2019-06-20,A,69.86695269827186,70.05779095407189,69.04633509430863,69.96237182617188,2077800
2019-06-21,A,69.79063751131115,70.17232142886033,69.22765937493789,69.98147583007812,3096200
2019-06-24,A,69.97192799618033,70.30589864146133,68.9509278634561,69.7906265258789,1251600
2019-06-25,A,69.83834405639405,70.25818977355881,69.09406449231406,69.18948364257812,1340400
2019-06-26,A,69.31352881953426,69.82880097448299,68.74100662959607,68.83642578125,1583800
2019-06-27,A,69.22764192772071,69.92420816768059,68.89366403402703,69.83833312988281,1480200
2019-06-28,A,69.90513033423186,71.27918195966191,69.75245388695424,71.25055694580078,3159700
2019-07-01,A,72.29677474400732,72.57410452295717,71.6464859889622,72.46891021728516,2753200
2019-07-02,A,72.53583931398762,72.85142217848657,71.9620569305597,72.30632781982422,1877000
2019-07-03,A,72.545390496392,73.5686378608463,72.39237799896007,73.44432067871094,1153100
2019-07-05,A,73.00441032069314,73.12873479362774,72.00985831343922,72.44019317626953,1493100
2019-07-08,A,72.22979949609393,72.66969943223631,70.28849925545207,70.61363983154297,2217400
2019-07-09,A,70.27896053183706,70.84318514383563,69.91556669932295,70.24070739746094,2092200
2019-07-10,A,70.36502328794427,70.7092941591142,69.93468105096262,70.16419982910156,1785200
2019-07-11,A,70.54671606279173,70.55628116915992,68.35678094697259,68.60541534423828,6562400
2019-07-12,A,68.1654970054661,69.1122379927541,67.73516218289058,68.51933288574219,2542400
2019-07-15,A,67.91687270475677,67.91687270475677,66.45372517950152,67.46741485595703,3955300
2019-07-16,A,66.94143395103619,67.28570476646736,66.3007105485538,66.89361572265625,3067200
2019-07-17,A,67.23788086722412,67.47695739688547,66.5493392944336,66.5493392944336,2402300
2019-07-18,A,66.95101328202405,67.52479566431721,66.61630750035627,67.06576538085938,2713000
2019-07-19,A,67.4960870874407,67.4960870874407,65.60259777678708,65.69822692871094,2694400
2019-07-22,A,65.89905416419504,66.43458322361197,65.46871205913251,66.07118225097656,3103300
2019-07-23,A,66.36763950823924,67.10399193627958,66.13812810542659,66.83622741699219,3304200
2019-07-24,A,66.22421208795184,66.539794921875,65.62174173812977,66.539794921875,3190400
2019-07-25,A,66.70237496448809,66.95101668466604,66.51111659268302,66.79800415039062,1904700
2019-07-26,A,67.06573459578313,67.12311791489905,66.31981711159544,66.46326446533203,2392600
2019-07-29,A,66.46327623556994,67.41958236845583,66.34851687305039,67.2952651977539,2750000
2019-07-30,A,66.22420003108311,67.11356503092325,65.12444651359785,67.08487701416016,2871800
2019-07-31,A,67.12313014450541,67.57259519662118,65.90861726376237,66.37721252441406,3846100
2019-08-01,A,66.58761343728668,67.59173809729431,65.40179551867843,66.18596649169922,2494100
2019-08-02,A,66.09988305307523,66.109440861333,64.60804051269982,65.1053237915039,2803500
2019-08-05,A,63.91950249171474,64.23508528671876,62.7910681872226,62.98232650756836,3273100
2019-08-06,A,63.508306666661895,64.72281249147501,63.15447069916223,64.70368957519531,2436200
2019-08-07,A,63.94819440173365,65.28701716495239,63.57523558968888,65.00012969970703,2172900
2019-08-08,A,65.44004530296505,66.47285793538232,65.12446244927555,66.45372772216797,2014300
2019-08-09,A,65.92777163491131,65.92777163491131,64.85670574149346,65.64087677001953,1866200
2019-08-12,A,65.23922374886351,65.39222897886117,63.5943755741655,63.718692779541016,1961900
2019-08-13,A,63.986463114470254,65.77475136796376,63.59437399824718,64.68456268310547,3164300
2019-08-14,A,63.670869499052586,64.09163927203855,62.4946096452088,62.72412109375,3509700
2019-08-15,A,68.79666451007955,69.47564097879335,66.38676900531269,66.5493392944336,6701000
2019-08-16,A,66.84581661619957,68.0698876004922,65.9468862950928,67.97425842285156,3367100
2019-08-19,A,68.78710274775156,69.12180844633045,68.37589080491549,68.6149673461914,2050400
2019-08-20,A,68.29938441955841,69.10268539052524,67.9933667391989,68.01249694824219,2171200
2019-08-21,A,68.81580711226155,69.1696431039756,68.07945440047031,69.04531860351562,1897400
2019-08-22,A,69.28439197561165,69.59040971504808,68.13682727673465,68.60541534423828,1644000
2019-08-23,A,68.375879300022,68.53844956968676,66.22419079058075,66.5110855102539,2990000
2019-08-26,A,67.04663308240616,67.55347423745236,65.78430909956055,66.59716796875,1827300
2019-08-27,A,66.98923933992104,67.25700385703811,66.09030935014007,66.44414520263672,2032300
2019-08-28,A,66.23378271209585,67.19008910350799,65.80344045833714,66.88407135009766,1674000
2019-08-29,A,67.71602645948961,68.1750565560782,67.40045102012306,67.61083221435547,1611200
2019-08-30,A,68.32807027055631,69.28437640336206,67.72560003346192,68.0029296875,2356400
2019-09-03,A,67.61084900350744,67.93599692267269,66.4441615063694,67.33352661132812,2227800
2019-09-04,A,67.84036886221202,68.10813344939481,66.90318551103447,67.76386260986328,1820600
2019-09-05,A,68.50978675316104,70.48934061803736,68.50978675316104,70.3076400756836,2997900
2019-09-06,A,70.47020666857323,71.12049518062115,70.47020666857323,71.034423828125,3117600
2019-09-09,A,71.1396127804491,71.3308710889846,70.45107119606243,70.93878936767578,2996900
2019-09-10,A,70.2885004091221,71.75164761761957,70.0876769977633,71.50300598144531,2838000
2019-09-11,A,71.78989361805044,73.64512965712711,71.78989361805044,73.6259994506836,2805500
2019-09-12,A,73.6451501285834,74.67795538651032,73.35825532046934,74.18067932128906,4009800
2019-09-13,A,74.19979408585783,74.6397013555839,73.807712340281,74.49625396728516,2673400
2019-09-16,A,73.94161545269684,74.04680974734609,73.11919131055141,73.77904510498047,2874500
2019-09-17,A,73.5877775179997,73.60690773255,72.94705395530771,73.06181335449219,2716800
2019-09-18,A,73.0235495750283,74.18067932128906,72.44020214895761,74.18067932128906,1982600
2019-09-19,A,74.1902558781981,74.73535026091795,73.9416141591914,74.65884399414062,1743700
2019-09-20,A,74.80226316685622,75.29953912100488,74.50581061511585,74.56318664550781,4605500
2019-09-23,A,74.09460183723877,74.96483661777765,73.89377113030845,74.64925384521484,2217000
2019-09-24,A,74.86924284593117,74.96487204449603,72.33502895574118,72.6506118774414,4296700
2019-09-25,A,72.72710080695325,73.21481179211135,71.87598873947526,72.99486541748047,1739200
2019-09-26,A,73.10959542764597,73.59731356153011,72.76532466208496,73.1765365600586,1313300
2019-09-27,A,73.65469342867547,73.93202307627583,72.60275816621538,73.0522232055664,1639800
2019-09-30,A,73.19023805226983,73.89942513960284,73.15190262704444,73.43940734863281,1684600
2019-10-01,A,73.31484868434734,73.68861007309326,71.48436986769246,71.72396087646484,2189100
2019-10-02,A,71.22559640472558,71.43643760788342,69.86472158109729,70.29598236083984,1999400
2019-10-03,A,70.32470816291972,70.80388989360345,69.45260121517647,70.7943115234375,1869400
2019-10-04,A,70.99556930165485,72.74937624830012,70.9763979372282,72.72061920166016,1260800
2019-10-07,A,72.21270494401814,72.53855241139124,71.53226757924294,71.97311401367188,1048000
2019-10-08,A,70.89016807249176,70.89016807249176,68.74343531023516,69.47178649902344,3001900
2019-10-09,A,70.00846923676897,70.76557010410635,69.61553662120961,70.41098022460938,1499700
2019-10-10,A,70.37265534135528,71.3310191579001,70.37265534135528,70.9189224243164,1399900
2019-10-11,A,72.40438586476073,73.03690215187667,72.1072881236024,72.164794921875,1200700
2019-10-14,A,72.04977416992188,72.64396222119395,71.86768275013624,72.04977416992188,829500
2019-10-15,A,72.64395992049069,73.18064116803997,72.52895366241572,72.59603881835938,844900
2019-10-16,A,72.16479678963496,72.72064223459732,71.83894929677447,72.13603973388672,2275500
2019-10-17,A,72.53854990850162,73.0752312342043,71.78144171732269,71.80060577392578,1650000
2019-10-18,A,70.91892000840184,71.70477801872823,70.69849312094188,71.4651870727539,2121900
2019-10-21,A,71.76226389219148,72.36603764101726,71.58017977977373,72.33728790283203,1641500
2019-10-22,A,72.52897838469798,73.15191636607202,71.53227907684676,71.5802001953125,1271800
2019-10-23,A,71.89644426501948,72.73022334765064,71.57060410437848,71.85811614990234,1778300
2019-10-24,A,71.90603856400898,71.98270942689851,71.35977146145888,71.87728881835938,1475100
2019-10-25,A,71.58980211335644,72.80692872999596,71.04353481718222,72.2510757446289,835100
2019-10-28,A,72.53855418953022,73.37232596806312,72.53855418953022,72.97940063476562,1143900
2019-10-29,A,71.92521797907204,73.48734859852749,71.8197973587436,72.99858093261719,1113300
2019-10-30,A,72.87398221947001,72.97940281950125,72.10728827592199,72.95065307617188,914800
2019-10-31,A,72.83562970554868,72.95063596362365,71.97310104932046,72.59603881835938,970500
2019-11-01,A,73.32440475897678,74.12942671369954,73.14231332609381,73.76525115966797,1106300
2019-11-04,A,74.445702287754,74.60862238333905,73.53525957785097,73.54483795166016,1010200
2019-11-05,A,73.62151500115871,73.70777155484228,72.32772518979604,72.4043960571289,2362700
2019-11-06,A,72.54815810334343,72.77817074754,71.81980666526736,72.63441467285156,1355700
2019-11-07,A,73.16146366176149,73.19979907790216,72.52894757477279,72.74937438964844,860900
2019-11-08,A,72.73981036711677,73.4585831823813,72.50021942869527,73.4489974975586,1231500
2019-11-11,A,73.07523650378943,73.65025329589844,72.96023022067355,73.65025329589844,1149200
2019-11-12,A,73.79402071353303,74.32112378618137,73.52567998990709,73.8419418334961,1008400
2019-11-13,A,73.62150207525316,74.27318970969147,73.37232545603806,73.94734954833984,1096000
2019-11-14,A,73.99524072819591,74.22524590776403,73.2956395077541,73.56398010253906,1113500
2019-11-15,A,73.72693073054543,75.04947020159031,73.42025459327115,75.00155639648438,1700400
2019-11-18,A,74.88652451473094,75.2315359652427,74.2731724497619,74.69485473632812,1641200
2019-11-19,A,74.91531525090022,76.18035549121244,74.59905336288782,75.98868560791016,1704800
2019-11-20,A,75.86410744585591,76.0557773456585,74.95365714244866,75.25074768066406,2429800
2019-11-21,A,75.68196536473066,75.68196536473066,74.09107847453075,75.03986358642578,2142200
2019-11-22,A,75.33696189517339,75.8928145285029,74.97278636561296,75.82572937011719,1869700
2019-11-25,A,76.14196413392854,77.10991315074412,75.9982154828888,76.91824340820312,2640800
2019-11-26,A,75.29863352749273,77.65620728667751,74.71403110177279,77.57953643798828,5329900
2019-11-27,A,77.70411682128906,77.95328607481436,77.33035562926764,77.70411682128906,1628000
2019-11-29,A,77.58913492478096,77.8574756277369,77.11953869460808,77.40704345703125,835800
2019-12-02,A,77.41661325703723,77.61786874295731,76.68825484723052,77.0045166015625,1775600
2019-12-03,A,76.20909317390378,76.77453167005503,75.87366727537486,76.76494598388672,1978200
2019-12-04,A,76.95662006455852,77.62747183473222,76.84161377035622,77.56038665771484,1690900
2019-12-05,A,77.52204662223296,78.33665438384551,77.14828532794326,78.1353988647461,1900000
2019-12-06,A,78.81584386288598,78.98834965467245,78.41333278596298,78.78709411621094,1783400
2019-12-09,A,78.91166490391781,79.03625686656831,78.15456400223887,78.22164916992188,1913800
2019-12-10,A,79.4483544450741,80.31088326187772,79.2566773125983,79.47710418701172,3067700
2019-12-11,A,79.47711245133937,79.99462979523493,79.13210088874231,79.94670867919922,1718300
2019-12-12,A,80.01379155927945,81.44175888473973,79.70711543596134,81.2788314819336,1920800
2019-12-13,A,81.14466062738289,81.21174580044736,80.10962597575788,80.2246322631836,1811200
2019-12-16,A,80.95297874063121,81.43216056595827,80.50254665494627,80.93380737304688,1371200
2019-12-17,A,81.23090754330359,81.32674244893215,80.29170791998064,80.45462799072266,1653200
2019-12-18,A,80.2629749773601,80.55048706615257,79.88921364897158,79.956298828125,2025500
2019-12-19,A,80.45463668776041,81.14465978165198,80.0808753971917,80.99132537841797,1696000
2019-12-20,A,81.40342205477654,81.75801197491926,80.80923387718667,81.64301300048828,2287800
2019-12-23,A,81.86342502621906,81.88259639467978,81.2309087899755,81.71009063720703,816000
2019-12-24,A,81.89217705352156,81.89217705352156,81.44175224640568,81.74842834472656,271900
2019-12-26,A,81.75799581954762,82.07425756021031,81.5471546591058,81.89216613769531,649100
2019-12-27,A,82.11262577779169,82.11262577779169,81.56635860379718,81.86344909667969,767700
2019-12-30,A,81.95946891527592,82.01709714999261,81.28720057004315,81.53690338134766,742800
2019-01-02,s&p,2476.9599609375,2519.489990234375,2467.469970703125,2510.030029296875,3733160000
2019-01-03,s&p,2491.919921875,2493.139892578125,2443.9599609375,2447.889892578125,3858830000
2019-01-04,s&p,2474.330078125,2538.070068359375,2474.330078125,2531.93994140625,4234140000
2019-01-07,s&p,2535.610107421875,2566.159912109375,2524.56005859375,2549.68994140625,4133120000
2019-01-08,s&p,2568.110107421875,2579.820068359375,2547.56005859375,2574.409912109375,4120060000
2019-01-09,s&p,2580.0,2595.320068359375,2568.889892578125,2584.9599609375,4088740000
2019-01-10,s&p,2573.510009765625,2597.820068359375,2562.02001953125,2596.639892578125,3721300000
2019-01-11,s&p,2588.110107421875,2596.27001953125,2577.39990234375,2596.260009765625,3447460000
2019-01-14,s&p,2580.31005859375,2589.320068359375,2570.409912109375,2582.610107421875,3689370000
2019-01-15,s&p,2585.10009765625,2613.080078125,2585.10009765625,2610.300048828125,3601180000
2019-01-16,s&p,2614.75,2625.760009765625,2612.679931640625,2616.10009765625,3882180000
2019-01-17,s&p,2609.280029296875,2645.06005859375,2606.360107421875,2635.9599609375,3802410000
2019-01-18,s&p,2651.27001953125,2675.469970703125,2647.580078125,2670.7099609375,4009010000
2019-01-22,s&p,2657.8798828125,2657.8798828125,2617.27001953125,2632.89990234375,3923950000
2019-01-23,s&p,2643.47998046875,2653.18994140625,2612.860107421875,2638.699951171875,3358770000
2019-01-24,s&p,2638.840087890625,2647.199951171875,2627.010009765625,2642.330078125,3449230000
2019-01-25,s&p,2657.43994140625,2672.3798828125,2657.330078125,2664.760009765625,3821000000
2019-01-28,s&p,2644.969970703125,2644.969970703125,2624.06005859375,2643.85009765625,3630820000
2019-01-29,s&p,2644.889892578125,2650.929931640625,2631.050048828125,2640.0,3518070000
2019-01-30,s&p,2653.6201171875,2690.43994140625,2648.340087890625,2681.050048828125,3883270000
2019-01-31,s&p,2685.489990234375,2708.949951171875,2678.64990234375,2704.10009765625,4953800000
2019-02-01,s&p,2702.320068359375,2716.659912109375,2696.8798828125,2706.530029296875,3782490000
2019-02-04,s&p,2706.489990234375,2724.989990234375,2698.75,2724.8701171875,3369450000
2019-02-05,s&p,2728.340087890625,2738.97998046875,2724.030029296875,2737.699951171875,3597620000
2019-02-06,s&p,2735.050048828125,2738.080078125,2724.14990234375,2731.610107421875,3486590000
2019-02-07,s&p,2717.530029296875,2719.320068359375,2687.260009765625,2706.050048828125,4114040000
2019-02-08,s&p,2692.360107421875,2708.070068359375,2681.830078125,2707.8798828125,3649510000
2019-02-11,s&p,2712.39990234375,2718.050048828125,2703.7900390625,2709.800048828125,3395330000
2019-02-12,s&p,2722.610107421875,2748.18994140625,2722.610107421875,2744.72998046875,3843020000
2019-02-13,s&p,2750.300048828125,2761.85009765625,2748.6298828125,2753.030029296875,3684910000
2019-02-14,s&p,2743.5,2757.89990234375,2731.22998046875,2745.72998046875,3845390000
2019-02-15,s&p,2760.239990234375,2775.659912109375,2760.239990234375,2775.60009765625,3648680000
2019-02-19,s&p,2769.280029296875,2787.330078125,2767.2900390625,2779.760009765625,3535270000
2019-02-20,s&p,2779.050048828125,2789.8798828125,2774.06005859375,2784.699951171875,3904830000
2019-02-21,s&p,2780.239990234375,2781.580078125,2764.550048828125,2774.8798828125,3598260000
2019-02-22,s&p,2780.669921875,2794.199951171875,2779.110107421875,2792.669921875,3429350000
2019-02-25,s&p,2804.35009765625,2813.489990234375,2794.989990234375,2796.110107421875,3860260000
2019-02-26,s&p,2792.360107421875,2803.1201171875,2789.469970703125,2793.89990234375,3676200000
2019-02-27,s&p,2787.5,2795.760009765625,2775.1298828125,2792.3798828125,3771790000
2019-02-28,s&p,2788.110107421875,2793.72998046875,2782.510009765625,2784.489990234375,4445780000
2019-03-01,s&p,2798.219970703125,2808.02001953125,2787.3798828125,2803.68994140625,3994950000
2019-03-04,s&p,2814.3701171875,2816.8798828125,2767.659912109375,2792.81005859375,3949730000
2019-03-05,s&p,2794.409912109375,2796.43994140625,2782.969970703125,2789.64990234375,3631380000
2019-03-06,s&p,2790.27001953125,2790.27001953125,2768.68994140625,2771.449951171875,3800180000
2019-03-07,s&p,2766.530029296875,2767.25,2739.090087890625,2748.929931640625,3932150000
2019-03-08,s&p,2730.7900390625,2744.1298828125,2722.27001953125,2743.070068359375,3424300000
2019-03-11,s&p,2747.610107421875,2784.0,2747.610107421875,2783.300048828125,3764850000
2019-03-12,s&p,2787.340087890625,2798.320068359375,2786.72998046875,2791.52001953125,3432340000
2019-03-13,s&p,2799.780029296875,2821.239990234375,2799.780029296875,2810.919921875,3782250000
2019-03-14,s&p,2810.3798828125,2815.0,2803.4599609375,2808.47998046875,3505670000
2019-03-15,s&p,2810.7900390625,2830.72998046875,2810.7900390625,2822.47998046875,5969780000
2019-03-18,s&p,2822.610107421875,2835.409912109375,2821.989990234375,2832.93994140625,3620770000
2019-03-19,s&p,2840.760009765625,2852.419921875,2823.27001953125,2832.570068359375,3650740000
2019-03-20,s&p,2831.340087890625,2843.5400390625,2812.429931640625,2824.22998046875,3779160000
2019-03-21,s&p,2819.719970703125,2860.31005859375,2817.3798828125,2854.8798828125,3612620000
2019-03-22,s&p,2844.52001953125,2846.159912109375,2800.469970703125,2800.7099609375,4253730000
2019-03-25,s&p,2796.010009765625,2809.7900390625,2785.02001953125,2798.360107421875,3406110000
